name,path,emotion,text
08_sadness_anger a_090,08_sadness_anger/08_sadness_anger a_090.wav,anger,в каком городе? так значит тогда и цену наверное смотрите в нашем городе 5 комнат в центре города вы о чем?
23_happiness_neutral_n_090,happiness_neutral_23/23_happiness_neutral_n_090.wav,neutral,Это как?
26_enthusiasm_happiness_h_050,enthusiasm_happiness_26/26_enthusiasm_happiness_h_050.wav,happiness,Ты не была. А что ты об этом знаешь?
35_neutral_fear_f_080,neutral_fear_35/35_neutral_fear_f_080.wav,fear,"В сне, ну, бывают беспокойные сны, у меня бруксизм, я скреплю зубами, бывает. Просыпаюсь от этого, от того, что сильно челюсть сводит, просто... Можно, да, какой-то препарат мне выписать или может..."
26_enthusiasm_happiness_h_150,enthusiasm_happiness_26/26_enthusiasm_happiness_h_150.wav,happiness,"Хорошо, а ты бы хотела отдыхать как? На пляже, на море? Или ты бы хотела ездить на экскурсии, видеть диких животных? Ну, я не знаю, что ещё ты бы хотела видеть? Потрясающий пляж! Или ты бы хотела какую-то необычную кухню?"
04_fear_enthusiasm f_100,04_fear_enthusiasm/04_fear_enthusiasm f_100.wav,fear,В спальне? Зачем в спальню? Давайте здесь в коридоре... К чему это всё?
23_happiness_neutral_n_130,happiness_neutral_23/23_happiness_neutral_n_130.wav,neutral,"Даже не знаю, насколько это возможно."
39_sadness_anger_a_010,sadness_anger_39/39_sadness_anger_a_010.wav,anger,"Но вы нашли, куда звонить. Мы скорая помощь, вообще-то."
28_disgust_enthusiasm_d_102,disgust_enthusiasm_28/28_disgust_enthusiasm_d_102.wav,disgust,"этого отверстия, а в зависимости от того, как вы сильно будете на нее надавливать вот этим рычажком, она у нас будет, соответственно, глубже или не глубже."
21_happiness_anger_h_040,happiness_anger_21/21_happiness_anger_h_040.wav,happiness,"Хорошо. Вы заказали оливье, грибы белые тушёные в сметане, эскалоп. Правильно?"
17_neutral_disgust_n_110,neutral_disgust_17/17_neutral_disgust_n_110.wav,neutral,"Нет, что вы, конечно же, я всё понимаю. Здесь не будет всяких излишеств, только то, что вам нужно. Угу. Я могу предложить вам настроить ваш тариф с максимальной выгодой для вас."
06_happiness_enthusiasm h_051,06_happiness_enthusiasm/06_happiness_enthusiasm h_051.wav,happiness,"Нет, он занимается строительными материалами, но в данном случае он специализируется на кирпиче, прежде всего. Продает не очень дорогой кирпич среднего сегмента и строит дома."
41_fear_disgust_d_030,fear_disgust_41/41_fear_disgust_d_030.wav,disgust,"Ну, ничего страшного, вообще надо было учить раньше, кто мешал."
08_sadness_anger s_070,08_sadness_anger/08_sadness_anger s_070.wav,sadness,"И, кстати, последняя квартира мне понравилась, которую вы показали. Давайте посмотрим её ещё раз."
11_anger_disgust a_060,11_disgust_anger/11_anger_disgust a_060.wav,anger,"Ну как какой? Велосипед у вас хороший, я согласен, но у вас он БУ. Много потертостей, много что нужно будет под замену. Понимаете?"
35_neutral_fear_f_071,neutral_fear_35/35_neutral_fear_f_071.wav,fear,"Вот видение было один раз, а вот ощущение, вот эти панические атаки, приступы."
22_fear_anger_a_080,fear_anger_22/22_fear_anger_a_080.wav,anger,"Но вот если остановят, тогда и посмотрим, что будет. А так нормально едем. Всё. Успокойся. Не ной. Не нервничай. Веди. Вперед смотри по знакам и по зеркалам. И всё будет нормально. Субтитры подогнали Симон."
04_fear_enthusiasm f_061,04_fear_enthusiasm/04_fear_enthusiasm f_061.wav,fear,"Смотрите, насчёт телевизора, может быть, вы просто заказали, посмотрели на картинку, что он большой, а на самом деле он должен быть маленький. А насчёт подставки я, честно говоря, не знаю. Всё, что было в комплекте, всё принёс."
45_happiness_sadness_s_210,happiness_sadness_45/45_happiness_sadness_s_210.wav,sadness,"Не надо так откровенно показывать мне, что ты так ко мне относишься Я прекрасно это все понимаю, я вижу, как ты ко мне относишься"
30_fear_happiness_f_030,fear_happiness_30/30_fear_happiness_f_030.wav,fear,Вы уверены?
22_fear_anger_f_130,fear_anger_22/22_fear_anger_f_130.wav,fear,"Ой, да скорее бы уже! Ой, остановиться! Давай остановимся, у меня что-то уже такое состояние немножко... Так мы очень долго будем ехать! Ну а что делать? Просто рулить, пока не сядет солнце! Мне нужно остановиться!"
31_fear_enthusiasm_e_010,fear_enthusiasm_31/31_fear_enthusiasm_e_010.wav,enthusiasm,"Да, мама вернулась."
18_happiness_neutral_h_090,happiness_neutral_18/18_happiness_neutral_h_090.wav,happiness,"списывать домашку, особенно. Учитывая, что мне особо некогда учиться, жизнь интересная, веселая."
17_neutral_disgust_n_100,neutral_disgust_17/17_neutral_disgust_n_100.wav,neutral,"Конечно же я вас понимаю, но в нашем тарифе есть ещё подарок!"
09_neutral_happiness n_031,09_neutral_happiness/09_neutral_happiness n_031.wav,neutral,"Что сделано, что, как, как у вас теперь кухня расположена, какой у неё функционал, сколько возможностей в этой кухне есть теперь для вас."
